election,prov,enp_votes,periph_share,province
201111,35,2.812980534197529,0.11466185621094908,Las Palmas
201111,36,2.7411674630139706,0.12207310186286455,Pontevedra
201111,37,2.2286538132382123,0.0,Salamanca
201111,38,3.2669861972146084,0.19999646618135558,Santa Cruz de Tenerife
201111,39,2.7224980350285493,0.0,Santander
201111,40,2.4257490346474384,0.0,Segovia
201111,41,2.9016129140125275,0.0,Sevilla
201111,42,2.345202609081316,0.0,Soria
201111,43,4.222910957647926,0.38742410233155283,Tarragona
201111,44,2.489257030619485,0.0,Teruel
201111,45,2.3286068559093924,0.0,Toledo
201111,46,2.777622385664516,0.06348700484288483,Valencia
201111,47,2.5901248677305815,0.0,Valladolid
201111,48,4.389386979385315,0.5239987669836151,Vizcaya
201111,49,2.264963330657054,0.0,Zamora
201111,50,2.890656400022746,0.0,Zaragoza
201111,51,2.009393226807934,0.0,Ceuta
201111,52,1.8848886651660532,0.0,Melilla
201512,01,5.707646136431634,0.2787081541445316,Álava
201512,02,3.8272454795476922,0.0,Albacete
201512,03,4.260567697792545,0.0,Alicante
201512,04,3.705830303427868,0.0,Almería
201512,05,3.369721547986027,0.0,Ávila
201512,06,3.4526476802042683,0.0,Badajoz
201512,07,4.7508749122983325,0.0,Baleares
201512,08,5.822134916704861,0.27915690239863,Barcelona
201512,09,4.024879602818515,0.0,Burgos
201512,10,3.601517233618408,0.0,Cáceres
201512,11,4.414083718274544,0.0,Cádiz
201512,12,4.249130435854165,0.0,Castellón
201512,13,3.563885793970521,0.0,Ciudad Real
201512,14,4.126557123227524,0.0,Córdoba
201512,15,3.8877088540140043,0.0,La Coruña
201512,16,3.334897149940829,0.0,Cuenca
201512,17,5.527104197707971,0.48832207446002845,Gerona
201512,18,4.080765306223783,0.0,Granada
201512,19,4.159950618130929,0.0,Guadalajara
201512,20,5.190157634283365,0.44619067067149865,Guipúzcoa
201512,21,3.800036034037802,0.0,Huelva
201512,22,4.282067049235504,0.0,Huesca
201512,23,3.580459874078504,0.0,Jaén
201512,24,4.053847120757592,0.0,León
201512,25,5.740798191803088,0.47116945228828006,Lérida
201512,26,3.8826080781732433,0.0,Logroño
201512,27,3.4368509898114525,0.0,Lugo
201512,28,4.368174624002965,0.0,Madrid
201512,29,4.482753022316966,0.0,Málaga
201512,30,3.790984659225378,0.0,Murcia
201512,31,5.207501538686032,0.09993021273674757,Navarra
201512,32,3.3142838604368032,0.0,Orense
201512,33,4.535460952203791,0.0,Oviedo
201512,34,3.727075859392382,0.0,Palencia
201512,35,4.515160164784866,0.04255543554476544,Las Palmas
201512,36,3.877619020633732,0.0,Pontevedra
201512,37,3.574828640622012,0.0,Salamanca
201512,38,4.981767248368234,0.12664655902337513,Santa Cruz de Tenerife
201512,39,4.029264159894364,0.0,Santander
201512,40,3.8675088982607915,0.0,Segovia
201512,41,4.169439340197662,0.0,Sevilla
201512,42,3.8009241962469367,0.0,Soria
201512,43,6.235977471415494,0.33023191785702716,Tarragona
201512,44,3.969690861446568,0.0,Teruel
201512,45,3.7063203986624966,0.0,Toledo
201512,46,4.366130625658096,0.0,Valencia
201512,47,4.113129065914204,0.0,Valladolid
201512,48,5.077936101365273,0.4070428760412544,Vizcaya
201512,49,3.587075698114903,0.0,Zamora
201512,50,4.564604856597584,0.0,Zaragoza
201512,51,3.3320318482721385,0.0,Ceuta
201512,52,3.3615504415872497,0.0,Melilla
201606,01,4.957262068462427,0.2555264706235516,Álava
201606,02,3.456618860821305,0.0,Albacete
201606,03,3.776574603576188,0.0,Alicante
201606,04,3.309417153324659,0.0,Almería
201606,05,2.902718793285419,0.0,Ávila
201606,06,3.1966528529829223,0.0,Badajoz
201606,07,3.9278576329243595,0.0,Baleares
201606,08,5.731798404981275,0.2905043822526014,Barcelona
201606,09,3.455684624622077,0.0,Burgos
201606,10,3.2381664819222657,0.0,Cáceres
201606,11,3.889423368903766,0.0,Cádiz
201606,12,3.844776798187929,0.0,Castellón
201606,13,3.2099468368104938,0.0,Ciudad Real
201606,14,3.666282568290449,0.0,Córdoba
201606,15,3.6073764635877072,0.0,La Coruña
201606,16,3.0438966253282698,0.0,Cuenca
201606,17,5.31863173660139,0.49892369541071585,Gerona
201606,18,3.6506751349467397,0.0,Granada
201606,19,3.6615064771109,0.0,Guadalajara
201606,20,4.860013080464756,0.4268210660947897,Guipúzcoa
201606,21,3.4994544712791176,0.0,Huelva
201606,22,3.804767003325591,0.0,Huesca
201606,23,3.3230050580287727,0.0,Jaén
201606,24,3.541329809420402,0.0,León
201606,25,5.399531330458357,0.4832879895867667,Lérida
201606,26,3.4242945827782476,0.0,Logroño
201606,27,3.0985454244051693,0.0,Lugo
201606,28,3.778087085261625,0.0,Madrid
201606,29,3.8734846373911616,0.0,Málaga
201606,30,3.2437398232124917,0.0,Murcia
201606,31,4.310126277375435,0.09453787209936511,Navarra
201606,32,2.9658153158255223,0.0,Orense
201606,33,3.788243396244579,0.0,Oviedo
201606,34,3.20347029364268,0.0,Palencia
201606,35,4.099957110286455,0.036035783280294345,Las Palmas
201606,36,3.677899693521047,0.0,Pontevedra
201606,37,3.0904821224944072,0.0,Salamanca
201606,38,4.440878184773448,0.12718540230394423,Santa Cruz de Tenerife
201606,39,3.5152836861796253,0.0,Santander
201606,40,3.2993733984954856,0.0,Segovia
201606,41,3.7944122834581138,0.0,Sevilla
201606,42,3.2087174707129873,0.0,Soria
201606,43,5.953646285497264,0.3366465628293711,Tarragona
201606,44,3.4415894059483727,0.0,Teruel
201606,45,3.322721601414253,0.0,Toledo
201606,46,3.878320738908776,0.0,Valencia
201606,47,3.545446139527614,0.0,Valladolid
201606,48,4.667516695388765,0.39355949665647194,Vizcaya
201606,49,3.0363876885391443,0.0,Zamora
201606,50,3.9106329523256838,0.0,Zaragoza
201606,51,2.8369876017897884,0.0,Ceuta
201606,52,2.911846834457171,0.0,Melilla
201904,01,5.66547789192576,0.36897516038822176,Álava
201904,02,4.509235195792618,0.0,Albacete
201904,03,5.135808416402447,0.03405115464469601,Alicante
201904,04,4.57613240231606,0.0,Almería
201904,05,4.342170671668736,0.0,Ávila
201904,06,4.015304463327295,0.0,Badajoz
201904,07,5.489210180710974,0.0,Baleares
201904,08,5.8225625929767215,0.33302832044653885,Barcelona
201904,09,4.587879639319309,0.0,Burgos
201904,10,4.067338582097256,0.0,Cáceres
201904,11,4.752910302211546,0.0,Cádiz
201904,12,5.1436510203123005,0.053723657310377634,Castellón
201904,13,4.265168140551056,0.0,Ciudad Real
201904,14,4.473009112004,0.0,Córdoba
201904,15,4.643562164867428,0.0,La Coruña
201904,16,4.029525605040433,0.0,Cuenca
201904,17,5.219723726692937,0.5254546936157573,Gerona
201904,18,4.53005291808123,0.0,Granada
201904,19,4.770415605400137,0.0,Guadalajara
201904,20,4.746557860315987,0.5272879932829555,Guipúzcoa
201904,21,4.296149377765685,0.0,Huelva
201904,22,4.495510200640952,0.0,Huesca
201904,23,4.0137797420985555,0.0,Jaén
201904,24,4.434401666058458,0.0,León
201904,25,4.891472889619815,0.5466285418599671,Lérida
201904,26,4.378322985295153,0.0,Logroño
201904,27,3.9242419419589716,0.0,Lugo
201904,28,4.963571603911384,0.0,Madrid
201904,29,4.780814656544807,0.0,Málaga
201904,30,4.930705559979105,0.0,Murcia
201904,31,4.657376178693398,0.425029801971748,Navarra
201904,32,3.8510722251853062,0.0,Orense
201904,33,4.601076132756287,0.0,Oviedo
201904,34,4.212258309989431,0.0,Palencia
201904,35,5.684861427668296,0.06444818793212165,Las Palmas
201904,36,4.520912575034187,0.0,Pontevedra
201904,37,4.349338470551202,0.0,Salamanca
201904,38,5.4517810732286165,0.20035975148694682,Santa Cruz de Tenerife
201904,39,5.55232200914942,0.14648501545679524,Santander
201904,40,4.542291338474739,0.0,Segovia
201904,41,4.309629527867441,0.0,Sevilla
201904,42,4.482697936661943,0.0,Soria
201904,43,5.772146838585727,0.39694704199620184,Tarragona
201904,44,4.340565468320705,0.0,Teruel
201904,45,4.579787226297944,0.0,Toledo
201904,46,5.569268941724256,0.08710828115251722,Valencia
201904,47,4.6661867855224415,0.0,Valladolid
201904,48,4.620393977775155,0.4801957201243254,Vizcaya
201904,49,4.17782246761362,0.0,Zamora
201904,50,4.682799521313912,0.0,Zaragoza
201904,51,3.9022916700250336,0.0,Ceuta
201904,52,5.166302177300679,0.0,Melilla
201911,01,5.472905079464434,0.3984547851056819,Álava
201911,02,4.105626071533423,0.0,Albacete
201911,03,4.863076587275873,0.04214747117539985,Alicante
201911,04,4.137072121884486,0.0,Almería
201911,05,4.155169320237594,0.0,Ávila
201911,06,3.8397721082943983,0.0,Badajoz
201911,07,5.13205653473099,0.0,Baleares
201911,08,6.6603383085459,0.39276365890252735,Barcelona
201911,09,4.057151810510971,0.0,Burgos
201911,10,3.777595112171586,0.0,Cáceres
201911,11,4.769627370946003,0.0,Cádiz
201911,12,4.932476968178492,0.062074181041710155,Castellón
201911,13,3.9263256045085346,0.0,Ciudad Real
201911,14,4.386088877471969,0.0,Córdoba
201911,15,4.490671762461594,0.09590274948159562,La Coruña
201911,16,3.564772680024959,0.0,Cuenca
201911,17,5.677841636537636,0.5990322443724444,Gerona
201911,18,4.416790447749055,0.0,Granada
201911,19,4.336560236907633,0.0,Guadalajara
201911,20,4.512326293982207,0.5662311890193484,Guipúzcoa
201911,21,4.109266711276781,0.0,Huelva
201911,22,4.293201731636444,0.0,Huesca
201911,23,3.8561108371693953,0.0,Jaén
201911,24,4.182282250102743,0.0,León
201911,25,5.186960676149428,0.6127171842811054,Lérida
201911,26,3.669913249316038,0.0,Logroño
201911,27,3.6436209292353534,0.07267580637008497,Lugo
201911,28,5.00983461573928,0.0,Madrid
201911,29,4.707819570310557,0.0,Málaga
201911,30,4.401075754584554,0.0,Murcia
201911,31,4.621986131282947,0.46941613303130025,Navarra
201911,32,3.466205991635526,0.06039869261800301,Orense
201911,33,4.424263363422896,0.0,Oviedo
201911,34,3.6346726081665164,0.0,Palencia
201911,35,5.2800225987539955,0.10006813167122613,Las Palmas
201911,36,4.392409944769528,0.07555203676704869,Pontevedra
201911,37,3.893208328721839,0.0,Salamanca
201911,38,5.3184214865756525,0.1657130936833848,Santa Cruz de Tenerife
201911,39,5.015351431015539,0.2115099778134238,Santander
201911,40,4.040688442032697,0.0,Segovia
201911,41,4.371231688270186,0.0,Sevilla
201911,42,3.7790774662910303,0.0,Soria
201911,43,6.390906474133032,0.4504055353484677,Tarragona
201911,44,4.632884154268558,0.0,Teruel
201911,45,4.10880428711559,0.0,Toledo
201911,46,5.285194702582882,0.08882823713627072,Valencia
201911,47,4.234927602211857,0.0,Valladolid
201911,48,4.580678380158377,0.5054189425161132,Vizcaya
201911,49,3.763552109401217,0.0,Zamora
201911,50,4.730997606225873,0.0,Zaragoza
201911,51,3.5658280679121415,0.0,Ceuta
201911,52,4.180174713170623,0.0,Melilla
202307,01,5.164626864846497,0.3626332511803308,Álava
202307,02,3.1598723031712197,0.0,Albacete
202307,03,3.5129500217457212,0.0,Alicante
202307,04,3.2620159434951117,0.0,Almería
202307,05,3.3449708224642136,0.0,Ávila
202307,06,3.0699358952361218,0.0,Badajoz
202307,07,3.651605553177045,0.0,Baleares
202307,08,4.864674570487905,0.22175475614405732,Barcelona
202307,09,3.1849701999354445,0.0,Burgos
202307,10,3.0870629307848905,0.0,Cáceres
202307,11,3.60194851760475,0.0,Cádiz
202307,12,3.5580981596646697,0.0,Castellón
202307,13,3.075329498763736,0.0,Ciudad Real
202307,14,3.4388858656597283,0.0,Córdoba
202307,15,3.3632259948328613,0.10059850856127464,La Coruña
202307,16,3.023658663505146,0.0,Cuenca
202307,17,5.554697524269484,0.34618617717737427,Gerona
202307,18,3.447660815040021,0.0,Granada
202307,19,3.43460337105278,0.0,Guadalajara
202307,20,4.463540966345455,0.5401451085911974,Guipúzcoa
202307,21,3.3318924411595368,0.0,Huelva
202307,22,3.3909692166075356,0.0,Huesca
202307,23,3.28800769882362,0.0,Jaén
202307,24,3.5419803863133845,0.0,León
202307,25,5.311805003779515,0.3702268741779921,Lérida
202307,26,2.80749008804029,0.0,Logroño
202307,27,2.77079486772065,0.0871550566353293,Lugo
202307,28,3.4449508113586704,0.0,Madrid
202307,29,3.488720399285504,0.0,Málaga
202307,30,3.3950915548513034,0.0,Murcia
202307,31,5.546834973078911,0.32789700077296624,Navarra
202307,32,2.7998678782492163,0.08272215681403312,Orense
202307,33,3.4628340374802606,0.0,Oviedo
202307,34,3.0908910481635465,0.0,Palencia
202307,35,4.466879053314779,0.06376514179848938,Las Palmas
202307,36,3.46469375938595,0.09455801313637553,Pontevedra
202307,37,2.914264790575062,0.0,Salamanca
202307,38,3.5281808754580455,0.16923674341130426,Santa Cruz de Tenerife
202307,39,3.1155026828648884,0.0,Santander
202307,40,3.036360345394916,0.0,Segovia
202307,41,3.4590783719185874,0.0,Sevilla
202307,42,3.6028469329072093,0.0,Soria
202307,43,5.223763314690897,0.26380818733966277,Tarragona
202307,44,3.862077404248735,0.0,Teruel
202307,45,3.3477628739303342,0.0,Toledo
202307,46,3.673854454742583,0.0,Valencia
202307,47,3.22731591763689,0.0,Valladolid
202307,48,4.756196023583314,0.4784002031990658,Vizcaya
202307,49,3.006401099857374,0.0,Zamora
202307,50,3.6717690345113074,0.0,Zaragoza
202307,51,3.0569578825717234,0.0,Ceuta
202307,52,2.925091033243811,0.0,Melilla
